Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"0,0","0,00","0,00","0,000","0,000","0,0","987,0","-21,9",,,"22,2","76,8",1,,2024-01-05 09:56:12
"0,0","0,00","0,00","0,000","0,000","0,0","986,0","-21,9",,,"22,2","76,8",1,,2024-01-05 10:00:00
"71,2","2,30","2,43","4,595","4,858","59,1","985,0","-21,3",,,"8,2","76,0",1,,2024-01-05 12:00:00
"70,9","2,30","2,41","6,895","7,269","58,7","985,0","-19,5",,,"9,4","73,0",1,,2024-01-05 13:00:00
"70,8","2,30","2,39","9,195","9,664","59,0","985,0","-17,9",,,"11,2","70,3",1,,2024-01-05 14:00:00
"71,2","2,30","2,40","11,495","12,063","58,9","985,0","-18,4",,,"11,1","73,4",1,,2024-01-05 15:00:00
"71,3","2,30","2,40","13,794","14,467","58,9","985,0","-18,8",,,"10,5","76,2",1,,2024-01-05 16:00:00
"71,5","2,30","2,41","16,094","16,874","59,2","985,0","-19,2",,,"10,3","77,7",1,,2024-01-05 17:00:00
"71,5","2,30","2,41","18,394","19,284","59,5","985,0","-19,4",,,"10,2","78,2",1,,2024-01-05 18:00:00
"71,6","2,30","2,41","20,694","21,696","59,2","985,0","-19,6",,,"10,2","77,9",1,,2024-01-05 19:00:00
"71,6","2,30","2,41","22,994","24,109","59,5","985,0","-19,7",,,"10,1","78,8",1,,2024-01-05 20:00:00
"71,7","2,30","2,41","25,294","26,524","59,7","986,0","-19,8",,,"10,1","78,3",1,,2024-01-05 21:00:00
"71,7","2,30","2,42","27,594","28,941","60,0","986,0","-19,9",,,"10,1","77,8",1,,2024-01-05 22:00:00
"71,7","2,30","2,42","29,894","31,461","60,0","986,0","-20,1",,,"10,0","78,8",1,,2024-01-05 23:00:00
"71,7","2,30","2,42","32,194","33,877","60,3","986,0","-19,8",,,"10,1","78,5",1,,2024-01-06 00:00:00
"71,6","2,30","2,41","34,494","36,288","60,6","986,0","-19,3",,,"10,4","78,5",1,,2024-01-06 01:00:00
"71,5","2,30","2,41","36,794","38,697","60,6","986,0","-19,1",,,"10,8","77,1",1,,2024-01-06 02:00:00
"71,5","2,30","2,40","39,095","41,098","60,6","986,0","-18,4",,,"11,1","77,5",1,,2024-01-06 03:00:00
"71,4","2,30","2,40","41,395","43,497","60,9","985,0","-18,2",,,"11,3","79,2",1,,2024-01-06 04:00:00
"71,3","2,30","2,40","43,695","45,894","60,9","985,0","-18,0",,,"11,4","78,6",1,,2024-01-06 05:00:00
"71,5","2,30","2,40","45,995","48,292","61,1","985,0","-18,0",,,"11,5","79,0",1,,2024-01-06 06:00:00
"71,4","2,30","2,40","48,295","50,688","61,1","985,0","-17,9",,,"11,6","79,7",1,,2024-01-06 07:00:00
"71,4","2,30","2,40","50,595","53,083","61,1","985,0","-17,8",,,"11,7","79,1",1,,2024-01-06 08:00:00
"71,6","2,30","2,40","52,895","55,481","61,7","986,0","-18,0",,,"11,7","78,5",1,,2024-01-06 09:00:00
"71,5","2,30","2,40","55,195","57,878","62,0","986,0","-17,7",,,"11,8","78,1",1,,2024-01-06 10:00:00
"71,5","2,30","2,40","55,197","57,880","62,0","986,0","-17,5",,,"11,8","77,7",1,,2024-01-06 10:00:03
"71,5","2,30","2,41","55,197","57,880","61,7","986,0","-19,1",,,"10,6","77,4",1,,2024-01-06 10:00:03
"0,0","0,00","0,00","0,000","0,000","52,3","999,0","-23,3",,,"24,6","77,8",1,,2024-01-07 08:46:15
"0,0","0,00","0,00","0,000","0,000","0,1","999,0","-23,6",,,"24,8","77,8",1,,2024-01-07 09:30:00
"71,3","2,29","2,47","2,294","2,474","58,1","999,0","-23,1",,,"8,8","76,6",1,,2024-01-07 10:30:00
"71,7","2,30","2,48","4,594","4,957","57,9","999,0","-23,3",,,"7,4","76,6",1,,2024-01-07 11:30:00
"71,3","2,30","2,46","6,895","7,421","58,1","1000,0","-21,2",,,"8,5","71,3",1,,2024-01-07 12:30:00
"71,5","2,30","2,46","9,195","9,879","58,3","1000,0","-20,5",,,"9,9","70,0",1,,2024-01-07 13:30:00
"71,6","2,30","2,46","11,495","12,340","58,6","1001,0","-20,8",,,"10,1","73,9",1,,2024-01-07 14:30:00
"71,7","2,30","2,46","13,795","14,798","58,2","1001,0","-20,4",,,"10,1","73,8",1,,2024-01-07 15:30:00
"71,8","2,30","2,46","16,095","17,257","58,5","1001,0","-20,4",,,"10,1","75,3",1,,2024-01-07 16:30:00
"71,9","2,30","2,46","18,395","19,720","59,1","1001,0","-20,8",,,"10,0","76,5",1,,2024-01-07 17:30:00
"72,0","2,30","2,47","20,695","22,190","59,1","1002,0","-21,3",,,"9,7","77,8",1,,2024-01-07 18:30:00
"72,1","2,30","2,47","22,995","24,663","59,1","1002,0","-21,6",,,"9,6","78,6",1,,2024-01-07 19:30:00
"72,3","2,30","2,48","25,295","27,139","59,1","1003,0","-21,9",,,"9,4","79,3",1,,2024-01-07 20:30:00
"72,4","2,30","2,48","27,595","29,621","59,7","1003,0","-22,2",,,"9,3","79,7",1,,2024-01-07 21:30:00
"72,6","2,30","2,49","29,895","32,108","59,4","1003,0","-22,7",,,"9,1","79,9",1,,2024-01-07 22:30:00
"72,5","2,30","2,49","32,195","34,597","59,9","1003,0","-22,8",,,"9,0","79,2",1,,2024-01-07 23:30:00
"72,5","2,30","2,48","34,495","37,080","59,9","1004,0","-22,3",,,"9,1","81,1",1,,2024-01-08 00:30:00
"72,5","2,30","2,49","36,795","39,567","60,8","1004,0","-22,6",,,"9,2","79,7",1,,2024-01-08 01:30:00
"72,7","2,30","2,49","39,095","42,058","60,5","1004,0","-23,0",,,"9,0","78,6",1,,2024-01-08 02:30:00
"72,7","2,30","2,49","41,395","44,551","60,8","1004,0","-23,1",,,"9,0","78,6",1,,2024-01-08 03:30:00
"72,6","2,30","2,49","43,695","47,042","61,1","1004,0","-22,9",,,"9,0","78,1",1,,2024-01-08 04:30:00
"72,7","2,30","2,49","45,995","49,531","61,4","1004,0","-22,8",,,"9,1","78,2",1,,2024-01-08 05:30:00
"72,5","2,30","2,49","48,295","52,017","61,4","1004,0","-22,5",,,"9,2","78,8",1,,2024-01-08 06:30:00
"72,5","2,30","2,48","50,595","54,500","61,9","1003,0","-22,2",,,"9,4","81,6",1,,2024-01-08 07:30:00
"72,6","2,30","2,48","52,895","56,981","61,6","1003,0","-22,1",,,"9,3","81,7",1,,2024-01-08 08:30:00
"72,5","2,30","2,48","55,195","59,460","62,5","1003,0","-21,9",,,"9,3","81,3",1,,2024-01-08 09:30:00
"72,5","2,30","2,48","55,197","59,462","62,2","1004,0","-21,7",,,"9,4","81,2",1,,2024-01-08 09:30:03
"72,5","2,30","2,48","55,197","59,462","62,5","1003,0","-22,0",,,"9,3","77,8",1,,2024-01-08 09:30:03
"0,0","0,00","0,00","0,000","0,000","52,8","1004,0","-20,2",,,"27,8","79,8",1,,2024-01-08 10:05:08
"0,0","0,00","0,00","0,000","0,000","0,0","1003,0","-19,9",,,"28,4","79,5",1,,2024-01-08 10:10:00
"70,8","2,29","2,44","2,294","2,445","57,4","1003,0","-19,1",,,"12,6","76,8",1,,2024-01-08 11:10:00
"70,3","2,30","2,43","4,594","4,874","58,3","1003,0","-16,9",,,"11,3","72,1",1,,2024-01-08 12:10:00
"70,1","2,30","2,41","6,894","7,286","58,5","1002,0","-15,3",,,"12,4","69,4",1,,2024-01-08 13:10:00
"70,0","2,30","2,39","9,194","9,681","58,7","1001,0","-13,7",,,"13,8","66,9",1,,2024-01-08 14:10:00
"70,2","2,30","2,40","11,494","12,076","58,4","1000,0","-14,1",,,"13,6","70,0",1,,2024-01-08 15:10:00
"70,3","2,30","2,39","13,794","14,470","58,1","999,0","-14,0",,,"13,4","71,7",1,,2024-01-08 16:10:00
"70,3","2,30","2,39","16,094","16,862","58,7","998,0","-14,1",,,"13,4","71,1",1,,2024-01-08 17:10:00
"70,5","2,30","2,40","18,394","19,257","58,7","997,0","-14,6",,,"13,2","69,2",1,,2024-01-08 18:10:00
"70,5","2,30","2,40","20,694","21,654","58,7","997,0","-15,0",,,"13,0","70,0",1,,2024-01-08 19:10:00
"70,4","2,30","2,38","25,294","26,430","58,7","994,0","-14,3",,,"13,4","76,9",1,,2024-01-08 21:10:00
"70,3","2,30","2,38","27,594","28,807","58,9","994,0","-13,6",,,"13,8","82,2",1,,2024-01-08 22:10:00
"70,3","2,30","2,37","29,895","31,179","58,9","993,0","-13,3",,,"14,2","82,4",1,,2024-01-08 23:10:00
"70,2","2,30","2,37","32,195","33,548","59,5","993,0","-13,0",,,"14,4","83,7",1,,2024-01-09 00:10:00
"70,1","2,30","2,36","34,495","35,913","59,5","993,0","-12,5",,,"14,6","83,6",1,,2024-01-09 01:10:00
"70,1","2,30","2,36","36,795","38,273","58,9","993,0","-12,1",,,"15,0","84,4",1,,2024-01-09 02:10:00
"69,9","2,30","2,35","39,095","40,627","58,9","992,0","-11,5",,,"15,3","84,4",1,,2024-01-09 03:10:00
"69,9","2,30","2,35","41,395","42,976","58,8","992,0","-10,9",,,"15,7","84,3",1,,2024-01-09 04:10:00
"69,9","2,30","2,35","43,695","45,322","59,4","992,0","-10,6",,,"16,0","84,2",1,,2024-01-09 05:10:00
"69,9","2,30","2,34","45,995","47,666","59,1","992,0","-10,3",,,"16,3","84,4",1,,2024-01-09 06:10:00
"70,0","2,30","2,34","48,295","50,008","59,1","992,0","-10,0",,,"16,6","84,4",1,,2024-01-09 07:10:00
"70,0","2,30","2,34","50,595","52,348","59,3","993,0","-9,8",,,"16,9","82,5",1,,2024-01-09 08:10:00
"70,0","2,30","2,34","52,895","54,687","59,3","993,0","-9,6",,,"17,1","81,9",1,,2024-01-09 09:10:00
"70,0","2,30","2,34","55,195","57,025","59,6","993,0","-9,4",,,"17,5","82,1",1,,2024-01-09 10:10:00
"70,0","2,30","2,34","55,197","57,027","59,3","994,0","-9,3",,,"17,6","81,4",1,,2024-01-09 10:10:03
"70,0","2,30","2,38","55,197","57,027","59,0","996,0","-13,0",,,"14,4","78,0",1,,2024-01-09 10:10:03
"0,0","0,00","0,00","0,000","0,000","0,0","990,0","-9,6",,,"28,2","80,3",1,,2024-01-10 09:32:16
"0,0","0,00","0,00","0,000","0,000","0,0","990,0","-9,7",,,"28,2","79,6",1,,2024-01-10 09:40:00
"69,0","2,29","2,33","2,295","2,331","56,3","990,0","-10,0",,,"16,0","79,6",1,,2024-01-10 10:40:00
"69,2","2,30","2,34","4,595","4,667","56,1","991,0","-9,9",,,"15,3","77,1",1,,2024-01-10 11:40:00
"69,5","2,30","2,33","6,895","6,998","56,6","991,0","-9,3",,,"16,4","74,0",1,,2024-01-10 12:40:00
"69,7","2,30","2,33","9,195","9,332","56,5","991,0","-9,5",,,"17,1","75,4",1,,2024-01-10 13:40:00
"69,9","2,30","2,33","11,495","11,662","56,8","991,0","-9,0",,,"17,5","72,6",1,,2024-01-10 14:40:00
"70,1","2,30","2,34","13,795","14,001","56,4","991,0","-10,1",,,"17,4","76,1",1,,2024-01-10 15:40:00
"70,1","2,30","2,34","16,095","16,341","56,4","991,0","-10,2",,,"17,4","77,4",1,,2024-01-10 16:40:00
"70,3","2,30","2,34","18,395","18,680","56,7","990,0","-10,3",,,"17,5","78,7",1,,2024-01-10 17:40:00
"70,2","2,30","2,34","20,695","21,021","57,0","990,0","-10,7",,,"17,1","81,0",1,,2024-01-10 18:40:00
"70,2","2,30","2,34","22,995","23,356","56,7","989,0","-10,3",,,"17,4","81,7",1,,2024-01-10 19:40:00
"70,1","2,30","2,33","25,295","25,686","56,7","987,0","-10,1",,,"17,5","83,0",1,,2024-01-10 20:40:00
"70,2","2,30","2,32","27,594","28,010","56,7","985,0","-10,0",,,"17,7","82,6",1,,2024-01-10 21:40:00
"70,1","2,30","2,32","29,894","30,329","57,0","983,0","-9,9",,,"17,8","83,6",1,,2024-01-10 22:40:00
"70,0","2,30","2,31","32,194","32,695","56,7","981,0","-9,4",,,"18,0","84,9",1,,2024-01-10 23:40:00
"69,8","2,30","2,30","34,494","34,992","57,0","978,0","-8,8",,,"18,2","85,7",1,,2024-01-11 00:40:00
"69,7","2,30","2,29","36,794","37,278","57,0","975,0","-8,2",,,"18,5","86,8",1,,2024-01-11 01:40:00
"69,6","2,30","2,27","39,094","39,551","57,0","973,0","-7,6",,,"18,8","87,1",1,,2024-01-11 02:40:00
"69,4","2,30","2,26","41,394","41,814","56,7","970,0","-7,0",,,"19,2","88,9",1,,2024-01-11 03:40:00
"69,3","2,30","2,25","43,694","44,062","56,6","968,0","-5,8",,,"19,8","89,2",1,,2024-01-11 04:40:00
"69,0","2,30","2,23","45,994","46,294","56,6","966,0","-4,5",,,"20,4","90,1",1,,2024-01-11 05:40:00
"68,7","2,30","2,21","48,294","48,509","56,6","965,0","-2,7",,,"21,3","91,8",1,,2024-01-11 06:40:00
"68,8","2,30","2,20","50,594","50,727","56,5","964,0","-1,6",,,"22,2","93,1",1,,2024-01-11 07:40:00
"68,9","2,30","2,20","52,894","53,003","56,5","963,0","-1,1",,,"22,8","91,8",1,,2024-01-11 08:40:00
"69,0","2,30","2,19","55,194","55,196","56,4","962,0","-0,7",,,"23,4","90,6",1,,2024-01-11 09:40:00
"69,0","2,30","2,19","55,196","55,198","56,4","963,0","-0,6",,,"23,8","90,5",1,,2024-01-11 09:40:03
"69,0","2,30","2,29","55,196","55,198","56,4","981,0","-7,8",,,"18,5","83,5",1,,2024-01-11 09:40:03
"0,0","0,00","0,00","0,000","0,000","0,6","984,0","-15,1",,,"24,2","66,8",1,,2024-01-12 18:29:47
"0,0","0,00","0,00","0,000","0,000","0,7","992,0","-21,9",,,"22,6","76,5",1,,2024-01-13 09:30:00
"70,4","2,29","2,44","2,294","2,438","58,6","991,0","-21,4",,,"8,8","74,3",1,,2024-01-13 10:30:00
"70,3","2,30","2,43","4,594","4,864","58,7","991,0","-19,6",,,"8,5","67,4",1,,2024-01-13 11:30:00
"70,4","2,30","2,41","6,894","7,272","58,8","991,0","-17,8",,,"9,7","62,0",1,,2024-01-13 12:30:00
"70,4","2,30","2,40","9,194","9,670","58,8","990,0","-16,7",,,"10,8","59,7",1,,2024-01-13 13:30:00
"70,3","2,30","2,39","11,494","12,060","59,0","990,0","-16,1",,,"11,6","58,1",1,,2024-01-13 14:30:00
"70,8","2,30","2,40","13,794","14,464","59,0","990,0","-17,4",,,"11,1","61,5",1,,2024-01-13 15:30:00
"70,8","2,30","2,41","16,094","16,871","59,6","991,0","-17,6",,,"10,7","62,4",1,,2024-01-13 16:30:00
"70,8","2,30","2,41","18,394","19,278","59,3","990,0","-17,7",,,"10,6","63,6",1,,2024-01-13 17:30:00
"70,9","2,30","2,41","20,694","21,687","59,6","990,0","-17,9",,,"10,4","67,1",1,,2024-01-13 18:30:00
"71,1","2,30","2,41","22,994","24,097","59,6","990,0","-18,1",,,"10,4","68,3",1,,2024-01-13 19:30:00
"71,0","2,30","2,42","25,294","26,513","59,9","989,0","-18,9",,,"10,1","69,6",1,,2024-01-13 20:30:00
"71,2","2,30","2,41","27,594","28,926","60,4","989,0","-18,6",,,"10,0","68,3",1,,2024-01-13 21:30:00
"71,4","2,30","2,42","29,894","31,451","60,2","989,0","-19,7",,,"9,8","71,8",1,,2024-01-13 22:30:00
"71,3","2,30","2,42","32,195","33,912","60,2","988,0","-19,4",,,"9,7","70,1",1,,2024-01-13 23:30:00
"71,1","2,30","2,41","34,495","36,325","60,5","988,0","-19,0",,,"9,9","66,5",1,,2024-01-14 00:30:00
"71,1","2,30","2,41","36,795","38,736","60,7","988,0","-18,8",,,"10,1","62,2",1,,2024-01-14 01:30:00
"71,0","2,30","2,41","39,095","41,142","60,7","987,0","-18,5",,,"10,1","59,8",1,,2024-01-14 02:30:00
"71,0","2,30","2,41","41,395","43,548","60,7","986,0","-18,7",,,"10,2","66,6",1,,2024-01-14 03:30:00
"70,9","2,30","2,40","43,695","45,943","60,7","985,0","-17,9",,,"10,4","73,0",1,,2024-01-14 04:30:00
"71,1","2,30","2,39","45,995","48,337","61,0","984,0","-17,9",,,"10,6","78,9",1,,2024-01-14 05:30:00
"71,1","2,30","2,39","48,295","50,731","60,7","983,0","-18,2",,,"10,5","81,0",1,,2024-01-14 06:30:00
"71,3","2,30","2,40","50,595","53,126","61,3","982,0","-18,5",,,"10,4","80,6",1,,2024-01-14 07:30:00
"71,1","2,30","2,39","52,895","55,520","61,9","982,0","-18,6",,,"10,2","81,4",1,,2024-01-14 08:30:00
"71,1","2,30","2,39","55,195","57,910","61,3","981,0","-18,3",,,"10,4","81,7",1,,2024-01-14 09:30:00
"71,1","2,30","2,39","55,197","57,912","61,0","982,0","-18,0",,,"10,6","81,3",1,,2024-01-14 09:30:03
"71,1","2,30","2,41","55,197","57,912","61,6","988,0","-18,4",,,"10,2","69,0",1,,2024-01-14 09:30:03
"67,3","2,29","2,21","2,295","2,210","56,5","965,0","-2,7",,,"17,7","79,7",1,,2024-01-16 12:00:00
"67,7","2,30","2,21","4,595","4,422","56,8","964,0","-2,5",,,"18,3","77,7",1,,2024-01-16 13:00:00
"68,1","2,30","2,21","6,895","6,633","57,0","964,0","-2,5",,,"19,3","78,5",1,,2024-01-16 14:00:00
"68,3","2,30","2,21","9,195","8,843","57,2","963,0","-2,7",,,"19,9","79,0",1,,2024-01-16 15:00:00
"68,5","2,30","2,21","11,495","11,054","57,1","963,0","-2,8",,,"20,3","79,4",1,,2024-01-16 16:00:00
"68,7","2,30","2,21","13,795","13,264","57,4","962,0","-2,9",,,"20,7","78,7",1,,2024-01-16 17:00:00
"68,8","2,30","2,21","16,095","15,474","57,0","962,0","-2,9",,,"21,0","79,5",1,,2024-01-16 18:00:00
"69,0","2,30","2,21","18,395","17,682","57,3","962,0","-2,8",,,"21,4","80,8",1,,2024-01-16 19:00:00
"69,2","2,30","2,21","20,695","19,892","57,5","962,0","-3,0",,,"21,8","82,9",1,,2024-01-16 20:00:00
"69,3","2,30","2,21","22,995","22,101","57,8","961,0","-3,1",,,"22,2","82,9",1,,2024-01-16 21:00:00
"69,4","2,30","2,21","25,295","24,313","57,7","961,0","-3,4",,,"22,5","85,3",1,,2024-01-16 22:00:00
"69,6","2,30","2,21","27,595","26,525","58,0","962,0","-3,3",,,"22,8","84,9",1,,2024-01-16 23:00:00
"69,8","2,30","2,22","29,895","28,740","58,2","962,0","-3,5",,,"23,1","84,6",1,,2024-01-17 00:00:00
"70,0","2,30","2,22","32,195","30,959","58,2","963,0","-3,7",,,"23,3","82,1",1,,2024-01-17 01:00:00
"70,4","2,30","2,23","34,495","33,191","58,5","964,0","-5,0",,,"23,2","79,5",1,,2024-01-17 02:00:00
"70,5","2,30","2,24","36,795","35,433","58,2","965,0","-6,0",,,"22,8","78,9",1,,2024-01-17 03:00:00
"70,6","2,30","2,25","39,095","37,679","58,7","965,0","-6,3",,,"22,8","77,2",1,,2024-01-17 04:00:00
"70,9","2,30","2,26","41,395","39,935","59,0","966,0","-7,2",,,"22,5","77,1",1,,2024-01-17 05:00:00
"71,1","2,30","2,26","43,695","42,199","59,3","967,0","-8,0",,,"22,3","79,8",1,,2024-01-17 06:00:00
"71,4","2,30","2,27","45,995","44,473","59,0","968,0","-8,8",,,"22,0","77,5",1,,2024-01-17 07:00:00
"71,7","2,30","2,29","48,295","46,761","59,3","970,0","-10,1",,,"21,6","76,2",1,,2024-01-17 08:00:00
"71,7","2,30","2,29","50,595","49,056","59,3","971,0","-10,4",,,"21,2","77,7",1,,2024-01-17 09:00:00
"71,8","2,30","2,30","52,895","51,356","59,6","972,0","-10,8",,,"21,1","77,9",1,,2024-01-17 10:00:00
"71,8","2,30","2,31","55,195","53,851","59,9","973,0","-11,2",,,"20,9","76,9",1,,2024-01-17 11:00:00
"71,8","2,30","2,31","55,197","53,853","59,9","974,0","-11,0",,,"21,0","77,3",1,,2024-01-17 11:00:03
"71,8","2,30","2,24","55,197","53,853","59,3","965,0","-5,2",,,"21,4","79,8",1,,2024-01-17 11:00:03
"0,0","0,00","0,00","0,000","0,000","0,0","975,0","-5,1",,,"26,0","82,7",1,,2024-01-19 11:44:10
"0,0","0,00","0,00","0,000","0,000","0,3","976,0","-4,6",,,"26,4","80,5",1,,2024-01-19 12:00:00
"67,6","2,29","2,25","2,295","2,250","57,2","976,0","-4,6",,,"17,1","80,5",1,,2024-01-19 13:00:00
"68,1","2,30","2,26","4,595","4,505","56,6","976,0","-4,5",,,"17,0","78,7",1,,2024-01-19 14:00:00
"68,0","2,30","2,26","6,895","6,759","57,1","977,0","-4,1",,,"18,2","75,8",1,,2024-01-19 15:00:00
